ABV,Appellation,Country,Id,Name,Producer,Region,Retail,Upc,Varietal,Vintage,color,image_url,professional_ratings,reference_url,volume_ml
12.5,,Italy,10070917,Famiglia Castellani Chianti,Castellani,Tuscany,18.99,15643555022,,2023,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/ifgukttyom4u3ldxl8s6.jpg","[{""source"": ""Wilfred Wong of Wine.com"", ""score"": 89, ""max_score"": 100, ""note"": ""Dark ruby-garnet in color, the 2023 Castellani Chianti Annata opens with inviting aromas of red currant and aromatic spices. On the palate, it is bright, lively, and well-balanced, with soft tannins that add a gentle structure. This approachable Chianti makes a natural pairing with spaghetti Bolognese, where its acidity and spice complement the richness of the sauce beautifully. (Tasted: July 28, 2025, San Francisco, CA)""}]",https://www.wine.com/product/castellani-chianti-annata-2023/3356675,750
13.5,,France,10070918,Les Fiefs De Lagrange,Chateau Lagrange,Bordeaux,42.99,15643660672,,2016,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/ojjrnzxuyouuaupw8bwv.jpg","[{""source"": ""James Suckling"", ""score"": 93, ""max_score"": 100, ""note"": ""A beautiful St.-Julien that\u2019s got everything you expect from this appellation, from the elegant, moderately dry tannins to the ripe red fruit and the lively acidity. Second wine of Ch\u00e2teau Lagrange. Drink or hold.""}, {""source"": ""Decanter"", ""score"": 91, ""max_score"": 100, ""note"": ""This is the second wine from St-Julien third growth Ch\u00e2teau Lagrange, a blend of half Cabernet Sauvignon, with the remainder Merlot and (a small amount of) Petit Verdot. The 2016 vintage was very successful, producing some exceptional wines and this one has great appeal, quite soft in character but with seductively aromatic blackcurrant fruit and a floral scent. You also get the added interest that comes in a wine with some bottle age like this \u2013 without having to cellar it yourself.""}, {""source"": ""Vinous"", ""score"": 90, ""max_score"": 100, ""note"": ""I pulled the trigger on this Deuxi\u00e8me Vin, thinking it might be ready to drink. I was wrong. It has an intense blackberry and blueberry nose that, despite decanting, remains quite closed. The palate is surprisingly structured and has real density. There is plenty of potential, but I advise keeping this in the cellar for another two or three years.""}]",https://www.wine.com/product/chateau-lagrange-les-fiefs-de-lagrange-2016/2531748,750
12.5,,France,10070922,Ruinart Blanc De Blanc,Ruinart,Champagne,129.99,88076167223,,,sparkling,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/un4m998dju2w35zdshy4.jpg","[{""source"": ""Tasting Panel"", ""score"": 97, ""max_score"": 100, ""note"": ""Cool initial suggestions of lime, chalk, and buttered toast make way for decidedly sunny aromas of yellow apple, Anjou pear, peach and pluot sprinkled with white flowers. Making a luxurious texture in perfect balance with moderately tangy acidity, the fruit takes on a bit of a honeyed tropical cast in the mouth, with pineapple and mango ushering in a finishing dash of earthy lemon pepper on the long, fresh finish. The effect is effortlessly stylish.""}, {""source"": ""Wine Enthusiast"", ""score"": 94, ""max_score"": 100, ""note"": ""Ruinart is a specialist in Blanc de Blancs Champagne. This wine is finely balanced between maturity and taut fresh, mineral-driven fruit.""}, {""source"": ""Wine Spectator"", ""score"": 93, ""max_score"": 100, ""note"": ""A toasty blanc de blanc with an aromatic overtone of smoke and lemon peel notes accenting flavors of poached apricot, brioche, passion fruit coulis and fresh thyme. Fine and creamy in texture, with a racy finish.""}, {""source"": ""Wilfred Wong of Wine.com"", ""score"": 93, ""max_score"": 100, ""note"": ""COMMENTARY: The Ruinart Blanc de Blancs has always been one of our household favorites, and the current cuv\u00e9e is alluring and pleasing from start to finish. TASTING NOTES: This wine is refined, steady, and attractive, with aromas and flavors of tart and ripe apple and a hint of spice. Enjoy it with ikura sashimi appetizers. (Tasted: July 14, 2022, Menlo Park, CA)""}, {""source"": ""James Suckling"", ""score"": 92, ""max_score"": 100, ""note"": ""Lemon tart, grapefruit and almonds on the nose, followed by a rounded, silky palate with soft bubbles. Pretty lemon curd and vanilla flavors to close.""}, {""source"": ""Robert Parker's Wine Advocate"", ""score"": 91, ""max_score"": 100, ""note"": ""Based on the 2019 vintage and disgorged in 2022, Ruinart's newly released NV Blanc de Blancs bursts with characteristically reductive aromas of yellow orchard fruit, citrus oil, iodine and toasted bread. Medium-bodied, pillowy and fleshy, with lively acids and a saline finish, it is an attractive Champagne that incorporates 20% reserve wines.""}, {""source"": ""Jeb Dunnuck"", ""score"": 91, ""max_score"": 100, ""note"": ""Classic and springy, with a pastoral, fresh feel and a bright pale straw hue, the NV Champagne Blanc De Blancs Brut is the calling card for the house. This release is based on the 2020 vintage, with some reserves from 2019 and 2018, all raised in stainless steel tank and lifted with 7 grams per liter dosage. Opening to floral aromas as well as a note of salted white grapefruit and a hint of soft, chalky earth, it offers a fluffy mousse and a juicy palate, with notes of candied apple in a medium-bodied frame. A sleek and refreshing Champagne with an approachable kiss of sweet, ripe fruit, it\u2019s going to hold up over the coming years, but I would prefer to enjoy it young to preserve its freshness.""}, {""source"": ""Wine & Spirits"", ""score"": 90, ""max_score"": 100, ""note"": ""Creamy in its gentle texture, this has the floral scent of hops and the sweet citrus tang of oranges. A subtle aperitif. R\u00e9coltant-Manipulant in Avize (C\u00f4te des Blancs) founded in 1947 owns 10 acres of chardonnay average vine age: 45 years oldest vines: 70+ years.""}]",https://www.wine.com/product/ruinart-brut-blanc-de-blancs-with-gift-box/395406,750
42,,France,10070924,Calvados Manoir De Montreuil,Domaine de Montreuil,France,51.99,618119940515,,,dessert,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/xos64loaumi1eyesupem.jpg","[{""source"": ""Vinous"", ""score"": 92, ""max_score"": 100, ""note"": ""An average of seven years old, Manoir de Montreuil R\u00e9serve includes some brandies up to 20 years old in the blend. Light golden in color, the nose is full of baking spices, which carries through the palate, along with honey, vanilla, and apple strudel. The overall flavor is subtle, with a note of chalky minerality on the finish. Like the S\u00e9lection, this is very drinkable, but the younger expression has a bit more liveliness and verve. Still a good value.""}]",https://www.wine.com/product/domaine-de-montreuil-reserve-calvados/539832,750
,,Spain,10070925,CERRO ANON GRAN RESERVA'18,Bodegas Olarra,Rioja,37.99,8411423031106,,2006,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/125692.jpg","[{""source"": ""Robert Parker's Wine Advocate"", ""score"": 92, ""max_score"": 100, ""note"": ""The 2006 Cerro Anon Reserva is a blend of 80% Tempranillo, 5% Garnacha and 15% Mazuelo and Mazuelo that is aged for 20 months in American oak. Noticeably deep in color, the nose is very pure with notes of blackberry, violet, leather and a hint of lavender emerging with time. The palate is medium-bodied with a citrus-fresh entry. It is very well-balanced with supple tannins and subtle leather and tobacco notes infusing the dark plum and summer berry fruit. This is a very well-crafted wine that stays true to exactly what Rioja ought to be. Excellent. Drink now-2018.""}]",https://www.wine.com/product/bodegas-olarra-cerro-anon-reserva-2006/125692,750
12.5,,France,10070926,A.R. Lenoble Brut Rose Terroirs,A.R. Lenoble,Champagne,52.99,,,,rose,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/ieyszli0jut0fegozyga.jpg","[{""source"": ""Wilfred Wong of Wine.com"", ""score"": 94, ""max_score"": 100, ""note"": ""The Champagne A.R. Lenoble Ros\u00e9 Terroirs is enticing and persistent. This wine offers aromas and flavors of wild strawberries and fresh cherries. Enjoy it with a charcuterie plate of mild cheeses, country pates, and fresh berries. (Tasted: August 26, 2024)""}, {""source"": ""James Suckling"", ""score"": 93, ""max_score"": 100, ""note"": ""Copper-orange color with aromas of rust, orange peel, croissants, cloves, gingersnaps and apricot stones. Vinous, dry and spicy, yet it remains elegant with very fine bubbles. Long and complex. Dosage 3g/L. From 2015 harvest and 35% of reserve wines. Drink now.""}]",https://www.wine.com/product/ar-lenoble-brut-rose-terroirs/61778,750
12.5,,France,10070927,Champagne A.R. Lenoble Champagne Brut Intense,A.R. Lenoble,Champagne,45.99,,,,sparkling,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/dnwpzi4kem6s0vbajagh.jpg","[{""source"": ""James Suckling"", ""score"": 92, ""max_score"": 100, ""note"": ""A creamy Champagne, lightly biscuity, showing notes of pears, apples and honey. It\u2019s medium-bodied with soft bubbles and a gentle finish. Chardonnay, pinot noir and pinot meunier, based on the 2019 harvest (55-60%), blended with a perpetual reserve, some of which aged in magnums for four years prior to blending. 2g/L dosage. Drink now.""}]",https://www.wine.com/product/ar-lenoble-brut-intense-15-liter-magnum/3362950,750
12.5,,France,10070929,Domaine Poulleau Pere & Fils Les Mondes Rondes,Domaine Roux Pere & Fils,Burgundy,39.99,639737983876,,2019,white,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/tvriqloxa14xsntldlxj.jpg","[{""source"": ""James Suckling"", ""score"": 90, ""max_score"": 100, ""note"": ""Apricots, pineapples, salted lemons, stones and biscuits on the nose. It\u2019s medium-bodied with tangy acidity. Pretty layers of citrus and tropical fruit with a fresh finish. Drink now.""}]",https://www.wine.com/product/domaine-roux-pere-and-fils-bouzeron-les-fias-2019/956745,750
13.5,,France,10070933,Hureau Saumur-Champigny Tuffe,Chateau du Hureau,Loire,26.99,3480032211013,,2022,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/cmavqmoov8yirjaaohjz.jpg","[{""source"": ""Wine Spectator"", ""score"": 90, ""max_score"": 100, ""note"": ""Light notes of cherry, licorice root and plum are ripe and plush, with a silky feel and a subtle waft of alder smoke and tobacco leaf. Dried violet, pepper and sage elements add detail on the firm, incense-kissed finish. Elegant and light on its feet. Drink now through 2027.""}]",https://www.wine.com/product/chateau-du-hureau-saumur-champigny-tuffe-2022/2503828,750
13.5,,Italy,10070937,Goose Hill Pinot Grigio,Nals Margreid,Trentino-Alto Adige,9.99,850044623013,,2023,white,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/srjwleexoeo9hd0sa54r.jpg","[{""source"": ""James Suckling"", ""score"": 92, ""max_score"": 100, ""note"": ""This shows bright aromas of licorice root, pear juice and salt-and-pepper minerality. Soft attack with tingling freshness, weight and silkiness, balanced by a medium body and a savory aftertaste. Simple yet precise.""}, {""source"": ""Wine Enthusiast"", ""score"": 90, ""max_score"": 100, ""note"": ""This Pinot Grigio greets you with a solid, concentrated nose, offering aromas of ripe pear and citrus zest. The palate is rounded and leesy, adding richness and depth to the fruit flavors like an guitar amp going to 11. The wine's underlying structure suggests there's more to discover, making it an intriguing and a wine to watch.""}]",https://www.wine.com/product/nals-margreid-hill-pinot-grigio-2023/2957246,750
,,Italy,10070940,BAGLIO PIANETTO NERO D AVOLA,Baglio di Pianetto,Sicily,17.99,8032679444771,,2004,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/99457.jpg","[{""source"": ""Robert Parker's Wine Advocate"", ""score"": 87, ""max_score"": 100, ""note"": ""The 2004 Ramione (50% Nero d\u2019Avola, 50% Merlot) is a pretty, generous offering made in a straightforward, accessible style. Although Merlot gives the wine an attractive, plump personality the Ramione doesn\u2019t quite have the sense of identity the top bottlings offer. Anticipated maturity: 2008-2014.""}]",https://www.wine.com/product/baglio-di-pianetto-ramione-2004/99457,750
12,,Italy,10070945,Kim Crawford Delle Venezie Pinot Grigio,Casere,Veneto,17.99,689352010310,,2021,white,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/mnpaiqtpjof3prlkz7xd.jpg","[{""source"": ""Wilfred Wong of Wine.com"", ""score"": 92, ""max_score"": 100, ""note"": ""COMMENTARY: The 2021 Casere Pinot Grigio is attractive and substantive on the palate. TASTING NOTES: This wine offers aromas and flavors of fragrant apples, dried spices, and hints of floral notes. Enjoy it with linguine and clams in a light garlicky broth. (Tasted: December 26, 2022, San Francisco, CA)""}]",https://www.wine.com/product/casere-pinot-grigio-delle-venezie-2021/1066796,750
13,,France,10070949,Chateau de Marsannay,Chateau de Marsannay,Burgundy,54.99,86891085043,,2022,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/q48mp2yo3g83susui7mr.jpg","[{""source"": ""Jasper Morris"", ""score"": 92, ""max_score"": 100, ""note"": ""Half the vineyard has been pulled out for 161/49 reasons. What is left is in the upper part, on oolitic soil, under the pine trees which did in fact give a slight touch of rather pleasant resin, underneath some perfumed cherries. A few whole bunches. Lively and pleasing behind, middle persistence. Drink from 2027-2032. Tasted Nov 2023. Barrel Sample: 89-92""}]",https://www.wine.com/product/chateau-de-marsannay-marsannay-les-longeroies-2022/3429787,750
13.6,,United States,10070952,JORDAN CABERNET SAUVIGNON,Jordan Vineyard & Winery,"Alexander Valley, Sonoma County",87.99,84444100205,Cabernet Sauvignon,2020,red,"https://assets.wine.com/winecom/image/upload/w_600,h_400,dpr_2.0,c_fit,q_auto:good,fl_progressive/x2argkiafewe3vqvtbho.jpg","[{""source"": ""James Suckling"", ""score"": 94, ""max_score"": 100, ""note"": ""A discrete and savory nose of blackcurrants, tobacco leaves, coffee beans and dried herbs. The palate is full-bodied with silky tannins, bright acidity and notes of dark cherries, olives and beets. A blend of 83% cabernet sauvignon, 10% merlot, 6% petit verdot and 1% malbec. A well-balanced wine that will age gracefully. Drink or hold.""}, {""source"": ""Wine Enthusiast"", ""score"": 92, ""max_score"": 100, ""note"": ""The expressive nose of this wine gives aromas of black currant, plum and tobacco, with just a whisper of capsicum. The palate displays vibrant cranberry, black cherry, cigar and black pepper flavors in a medium-bodied frame.""}]",https://www.wine.com/product/jordan-cabernet-sauvignon-2020/2347601,750
